"type","name","intermediary_order","intermediary_id","project_id"
1,"国泰君安证券股份有限公司",1,"0_1032","643"
2,"毕马威华振会计师事务所（特殊普通合伙）",1,"20006","643"
3,"上海市锦天城律师事务所",1,"10004","643"
4,"江苏中企华中天资产评估有限公司",1,"30030","643"
1,"中信证券股份有限公司",1,"0_1096","449"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","449"
3,"北京市中伦律师事务所",1,"10006","449"
4,"江苏中企华中天资产评估有限公司",1,"30030","449"
1,"长城证券股份有限公司",1,"0_1008","455"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","455"
3,"北京市金杜律师事务所",1,"10009","455"
4,"北京华亚正信资产评估有限公司",1,"30070","455"
1,"华金证券股份有限公司",1,"0_1043","510"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","510"
3,"北京市金杜律师事务所",1,"10009","510"
4,"北京天圆开资产评估有限公司",1,"30008","510"
1,"招商证券股份有限公司",1,"0_1084","791"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","791"
3,"国浩律师（苏州）事务所",1,"11424","791"
4,"江苏中企华中天资产评估有限公司",1,"30030","791"
4,"北京中锋资产评估有限责任公司",2,"30011","791"
1,"平安证券股份有限公司",1,"0_1061","691"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","691"
3,"北京市康达律师事务所",1,"10011","691"
4,"中和资产评估有限公司",1,"30057","691"
1,"华泰联合证券有限责任公司",1,"0_1047","461"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","461"
3,"北京市中伦文德律师事务所",1,"11431","461"
4,"北京北方亚事资产评估事务所（特殊普通合伙）",1,"30002","461"
1,"光大证券股份有限公司",1,"0_1023","446"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","446"
3,"北京海润天睿律师事务所",1,"10021","446"
1,"中信建投证券股份有限公司",1,"0_1095","470"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","470"
3,"国浩律师（杭州）事务所",1,"11419","470"
4,"银信资产评估有限公司",1,"30054","470"
1,"华西证券股份有限公司",1,"0_1048","659"
2,"四川华信（集团）会计师事务所（特殊普通合伙）",1,"20022","659"
3,"北京国枫律师事务所",1,"10008","659"
4,"中联资产评估集团有限公司",1,"30060","659"
1,"国泰君安证券股份有限公司",1,"0_1032","375"
2,"信永中和会计师事务所（特殊普通合伙）",1,"20027","375"
3,"北京市嘉源律师事务所",1,"10032","375"
4,"北京中企华资产评估有限责任公司",1,"30015","375"
1,"中信证券股份有限公司",1,"0_1096","338"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","338"
3,"北京市中伦律师事务所",1,"10006","338"
4,"万隆(上海)资产评估有限公司",1,"30050","338"
1,"国金证券股份有限公司",1,"0_1028","439"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","439"
3,"上海市通力律师事务所",1,"10038","439"
4,"银信资产评估有限公司",1,"30054","439"
1,"华泰联合证券有限责任公司",1,"0_1047","450"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","450"
3,"国浩律师（上海）事务所",1,"11420","450"
4,"北京国融兴华资产评估有限责任公司",1,"30003","450"
1,"海通证券股份有限公司",1,"0_1035","457"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","457"
3,"北京国枫律师事务所",1,"10008","457"
4,"北京北方亚事资产评估事务所（特殊普通合伙）",1,"30002","457"
1,"中信证券股份有限公司",1,"0_1096","581"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","581"
3,"北京德恒律师事务所",1,"10003","581"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","581"
1,"华金证券股份有限公司",1,"0_1043","565"
2,"大华会计师事务所（特殊普通合伙）",,"20007","258"
2,"中天运会计师事务所（特殊普通合伙）",1,"20035","565"
3,"北京市中伦律师事务所",1,"10006","565"
4,"上海众华资产评估有限公司",1,"30041","565"
1,"中信证券股份有限公司",1,"0_1096","412"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","412"
3,"北京市嘉源律师事务所",1,"10032","412"
4,"上海立信资产评估有限公司",1,"30039","412"
1,"海通证券股份有限公司",1,"0_1035","519"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","519"
3,"上海市锦天城律师事务所",1,"10004","519"
4,"北京中企华资产评估有限责任公司",1,"30015","519"
1,"国信证券股份有限公司",1,"0_1033","458"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","458"
3,"北京国枫律师事务所",1,"10008","458"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","458"
1,"中国国际金融股份有限公司",1,"0_1087","563"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","563"
3,"北京市金杜律师事务所",1,"10009","563"
4,"北京北方亚事资产评估事务所（特殊普通合伙）",1,"30002","563"
1,"海通证券股份有限公司",1,"0_1035","646"
2,"信永中和会计师事务所（特殊普通合伙）",1,"20027","646"
3,"上海澄明则正律师事务所",1,"313100005631004783","646"
4,"山东正源和信资产评估有限公司",1,"30036","646"
1,"民生证券股份有限公司",1,"0_1058","382"
2,"中审众环会计师事务所（特殊普通合伙）",1,"20034","382"
3,"广东信达律师事务所",1,"10010","382"
4,"正衡房地产资产评估有限公司",1,"30055","382"
1,"国泰君安证券股份有限公司",1,"0_1032","593"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","593"
3,"北京市君合律师事务所",1,"10020","593"
4,"上海立信资产评估有限公司",1,"30039","593"
1,"招商证券股份有限公司",1,"0_1084","442"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","442"
3,"北京市中伦律师事务所",1,"10006","442"
4,"中和资产评估有限公司",1,"30057","442"
1,"东吴证券股份有限公司",1,"0_1018","467"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","467"
3,"国浩律师（苏州）事务所",1,"11424","467"
4,"银信资产评估有限公司",1,"30054","467"
1,"中信建投证券股份有限公司",1,"0_1095","471"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","471"
3,"北京德恒律师事务所",1,"10003","471"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","471"
1,"中信建投证券股份有限公司",1,"0_1095","483"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","483"
3,"上海市锦天城律师事务所",1,"10004","483"
4,"万隆（上海）资产评估有限公司",1,"30071","483"
4,"上海东洲资产评估有限公司",2,"30038","483"
1,"国泰君安证券股份有限公司",1,"0_1032","427"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","427"
3,"北京市康达律师事务所",1,"10011","427"
4,"国众联资产评估土地房地产估价有限公司",1,"30026","427"
1,"中国国际金融股份有限公司",1,"0_1087","654"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","654"
3,"北京市金杜律师事务所",1,"10009","654"
4,"北京中天和资产评估有限公司",1,"30016","654"
1,"西部证券股份有限公司",1,"0_1075","507"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","507"
3,"湖南启元律师事务所",1,"10018","507"
4,"开元资产评估有限公司",1,"30031","507"
1,"国元证券股份有限公司",1,"0_1034","463"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","463"
3,"安徽承义律师事务所",1,"10059","463"
4,"中水致远资产评估有限公司",1,"30063","463"
1,"中信证券股份有限公司",1,"0_1096","424"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","424"
3,"上海市瑛明律师事务所",1,"10053","424"
4,"北京华亚正信资产评估有限公司",1,"30070","424"
1,"民生证券股份有限公司",1,"0_1058","441"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","441"
3,"北京国枫律师事务所",1,"10008","441"
4,"广东中广信资产评估有限公司",1,"30024","441"
1,"华泰联合证券有限责任公司",1,"0_1047","434"
1,"光大证券股份有限公司",2,"0_1023","434"
2,"江苏公证天业会计师事务所（特殊普通合伙）",1,"20013","434"
3,"北京国枫律师事务所",1,"10008","434"
4,"坤元资产评估有限公司",1,"30032","434"
1,"中信建投证券股份有限公司",1,"0_1095","425"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","425"
3,"广东华商律师事务所",1,"10013","425"
4,"银信资产评估有限公司",1,"30054","425"
1,"东莞证券股份有限公司",1,"0_1021","426"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","426"
3,"北京国枫律师事务所",1,"10008","426"
4,"中联国际评估咨询有限公司",1,"30025","426"
1,"民生证券股份有限公司",1,"0_1058","396"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","396"
3,"北京市中伦律师事务所",1,"10006","396"
4,"国众联资产评估土地房地产估价有限公司",1,"30026","396"
1,"民生证券股份有限公司",1,"0_1058","393"
2,"中天运会计师事务所（特殊普通合伙）",1,"20035","393"
3,"广东竞德律师事务所",1,"11066","393"
4,"同致信德（北京）资产评估有限公司",1,"30048","393"
1,"中信建投证券股份有限公司",1,"0_1095","440"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","440"
3,"北京市嘉源律师事务所",1,"10032","440"
4,"国众联资产评估土地房地产估价有限公司",1,"30026","440"
1,"中信建投证券股份有限公司",1,"0_1095","405"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","405"
3,"上海市锦天城律师事务所",1,"10004","405"
4,"中联资产评估集团有限公司",1,"30060","405"
1,"国金证券股份有限公司",1,"0_1028","506"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","506"
3,"江苏世纪同仁律师事务所",1,"313200007205822566","506"
4,"上海立信资产评估有限公司",1,"30039","506"
1,"中信证券股份有限公司",1,"0_1096","400"
2,"普华永道中天会计师事务所（特殊普通合伙）",1,"20018","400"
3,"上海市通力律师事务所",1,"10038","400"
4,"上海东洲资产评估有限公司",1,"30038","400"
1,"浙商证券股份有限公司",1,"0_1085","451"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","451"
3,"国浩律师（上海）事务所",1,"11420","451"
4,"坤元资产评估有限公司",1,"30032","451"
1,"长江证券承销保荐有限公司",1,"0_1009","334"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","334"
3,"上海市锦天城律师事务所",1,"10004","334"
4,"银信资产评估有限公司",1,"30054","334"
1,"国泰君安证券股份有限公司",1,"0_1032","374"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","374"
3,"上海市锦天城律师事务所",1,"10004","374"
4,"银信资产评估有限公司",1,"30054","374"
1,"招商证券股份有限公司",1,"0_1084","562"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","562"
3,"北京市中伦律师事务所",1,"10006","562"
4,"广东联信资产评估土地房地产估价有限公司",1,"30023","562"
1,"中泰证券股份有限公司",1,"0_1093","419"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","419"
3,"上海市锦天城律师事务所",1,"10004","419"
4,"北京天健兴业资产评估有限公司",1,"30007","419"
1,"海通证券股份有限公司",1,"0_1035","63"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","63"
3,"北京市中伦律师事务所",1,"10006","63"
4,"广东中广信资产评估有限公司",1,"30024","63"
1,"中国国际金融股份有限公司",1,"0_1087","700"
1,"中信建投证券股份有限公司",2,"0_1095","700"
2,"安永华明会计师事务所（特殊普通合伙）",1,"20001","700"
3,"上海市方达律师事务所",1,"10105","700"
4,"坤元资产评估有限公司",1,"30032","700"
1,"第一创业证券承销保荐有限责任公司",1,"0_1014","554"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","554"
3,"上海市锦天城律师事务所",1,"10004","554"
4,"北京亚太联华资产评估有限公司",1,"30010","554"
1,"国开证券股份有限公司",1,"0_1029","663"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","663"
3,"国浩律师（杭州）事务所",1,"11419","663"
4,"北京华亚正信资产评估有限公司",1,"30070","663"
4,"北京中天衡平国际资产评估有限公司",2,"30017","663"
1,"海通证券股份有限公司",1,"0_1035","407"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","407"
3,"国浩律师（深圳）事务所",1,"11421","407"
4,"广东中广信资产评估有限公司",1,"30024","407"
1,"申万宏源证券承销保荐有限责任公司",1,"0_1066","351"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","351"
3,"北京市金杜律师事务所",1,"10009","351"
4,"坤元资产评估有限公司",1,"30032","351"
1,"申港证券股份有限公司",1,"0_1065","428"
2,"中审众环会计师事务所（特殊普通合伙）",1,"20034","428"
3,"北京国枫律师事务所",1,"10008","428"
4,"中铭国际资产评估（北京）有限责任公司",1,"30061","428"
1,"东莞证券股份有限公司",1,"0_1021","401"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","401"
3,"北京德恒律师事务所",1,"10003","401"
4,"坤元资产评估有限公司",1,"30032","401"
1,"海通证券股份有限公司",1,"0_1035","404"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","404"
3,"上海市锦天城律师事务所",1,"10004","404"
4,"辽宁众华资产评估有限公司",1,"30034","404"
1,"东莞证券股份有限公司",1,"0_1021","561"
2,"江苏公证天业会计师事务所（特殊普通合伙）",1,"20013","561"
3,"北京市康达律师事务所",1,"10011","561"
4,"国众联资产评估土地房地产估价有限公司",1,"30026","561"
1,"中信证券股份有限公司",1,"0_1096","537"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","537"
3,"北京市金杜律师事务所",1,"10009","537"
4,"北京中天和资产评估有限公司",1,"30016","537"
1,"中信证券股份有限公司",1,"0_1096","422"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","422"
3,"北京市中伦律师事务所",1,"10006","422"
4,"坤元资产评估有限公司",1,"30032","422"
1,"申万宏源证券承销保荐有限责任公司",1,"0_1066","650"
2,"毕马威华振会计师事务所（特殊普通合伙）",1,"20006","650"
3,"上海市通力律师事务所",1,"10038","650"
4,"上海申威资产评估有限公司",1,"30040","650"
4,"上海众华资产评估有限公司",2,"30041","650"
1,"瑞银证券有限责任公司",1,"0_1063","255"
2,"毕马威华振会计师事务所（特殊普通合伙）",1,"20006","255"
3,"国浩律师（南京）事务所",1,"11428","255"
1,"国泰君安证券股份有限公司",1,"0_1032","103"
2,"德勤华永会计师事务所（特殊普通合伙）",1,"20009","103"
3,"北京市中伦律师事务所",1,"10006","103"
1,"长城国瑞证券有限公司",1,"0_1007","651"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","651"
3,"北京市康达律师事务所",1,"10011","651"
4,"坤元资产评估有限公司",1,"30032","651"
1,"中信证券股份有限公司",1,"0_1096","394"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","394"
3,"北京德恒律师事务所",1,"10003","394"
4,"北京卓信大华资产评估有限公司",1,"30020","394"
1,"中天国富证券有限公司",1,"0_1094","443"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","443"
3,"江苏世纪同仁律师事务所",1,"313200007205822566","443"
4,"中水致远资产评估有限公司",1,"30063","443"
1,"申港证券股份有限公司",1,"0_1065","294"
2,"北京中证天通会计师事务所（特殊普通合伙）",1,"20005","294"
3,"北京市万商天勤律师事务所",1,"10027","294"
4,"北京国融兴华资产评估有限责任公司",1,"30003","294"
1,"华泰联合证券有限责任公司",1,"0_1047","352"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","352"
3,"国浩律师（上海）事务所",1,"11420","352"
4,"万隆(上海)资产评估有限公司",1,"30050","352"
1,"西部证券股份有限公司",1,"0_1075","415"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","415"
3,"上海市锦天城律师事务所",1,"10004","415"
4,"北京华亚正信资产评估有限公司",1,"30070","415"
4,"银信资产评估有限公司",2,"30054","415"
1,"东方证券承销保荐有限公司",1,"0_1016","390"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","390"
3,"北京市大成律师事务所",1,"10001","390"
4,"银信资产评估有限公司",1,"30054","390"
1,"安信证券股份有限公司",1,"0_1002","397"
2,"中天运会计师事务所（特殊普通合伙）",1,"20035","397"
3,"国浩律师（上海）事务所",1,"11420","397"
4,"北京中天和资产评估有限公司",1,"30016","397"
1,"东方证券承销保荐有限公司",1,"0_1016","383"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","383"
3,"广东信达律师事务所",1,"10010","383"
4,"坤元资产评估有限公司",1,"30032","383"
4,"江苏中企华中天资产评估有限公司",2,"30030","383"
1,"华泰联合证券有限责任公司",1,"0_1047","384"
2,"江苏公证天业会计师事务所（特殊普通合伙）",1,"20013","384"
3,"北京国枫律师事务所",1,"10008","384"
4,"江苏中企华中天资产评估有限公司",1,"30030","384"
1,"申万宏源证券承销保荐有限责任公司",1,"0_1066","337"
2,"毕马威华振会计师事务所（特殊普通合伙）",1,"20006","337"
3,"国浩律师（上海）事务所",1,"11420","337"
4,"万隆(上海)资产评估有限公司",1,"30050","337"
1,"中德证券有限责任公司",1,"0_1086","293"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","293"
3,"北京国枫律师事务所",1,"10008","293"
4,"中水致远资产评估有限公司",1,"30063","293"
1,"安信证券股份有限公司",1,"0_1002","477"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","477"
3,"广东华商律师事务所",1,"10013","477"
4,"中联国际评估咨询有限公司",1,"30025","477"
3,"北京市金杜律师事务所",,"10009","258"
4,"开元资产评估有限公司",,"30031","258"
1,"华泰联合证券有限责任公司",,"0_1047","57"
2,"立信会计师事务所（特殊普通合伙）",,"20015","57"
3,"上海澄明则正律师事务所",,"313100005631004783","57"
4,"银信资产评估有限公司",,"30054","57"
1,"光大证券股份有限公司",,"0_1023","197"
2,"信永中和会计师事务所（特殊普通合伙）",,"20027","197"
3,"国浩律师（杭州）事务所",,"11419","197"
4,"万隆(上海)资产评估有限公司",,"30050","197"
1,"海通证券股份有限公司",,"0_1035","274"
2,"天职国际会计师事务所（特殊普通合伙）",,"20025","274"
3,"湖南启元律师事务所",,"10018","274"
4,"沃克森（北京）国际资产评估有限公司",,"30051","274"
1,"信达证券股份有限公司",,"0_1080","192"
2,"立信中联会计师事务所（特殊普通合伙）",,"20016","192"
3,"国浩律师（上海）事务所",,"11420","192"
4,"银信资产评估有限公司",,"30054","192"
1,"天风证券股份有限公司",,"0_1070","104"
2,"众华会计师事务所（特殊普通合伙）",,"20040","104"
3,"上海市锦天城律师事务所",,"10004","104"
4,"上海立信资产评估有限公司",,"30039","104"
1,"国金证券股份有限公司",,"0_1028","190"
2,"信永中和会计师事务所（特殊普通合伙）",,"20027","190"
3,"北京市金杜律师事务所",,"10009","190"
4,"上海众华资产评估有限公司",,"30041","190"
1,"招商证券股份有限公司",,"0_1084","164"
2,"大信会计师事务所（特殊普通合伙）",,"20008","164"
3,"北京市君合律师事务所",,"10020","164"
4,"中京民信(北京)资产评估有限公司",,"30059","164"
1,"中国国际金融股份有限公司",,"0_1087","170"
2,"立信会计师事务所（特殊普通合伙）",,"20015","170"
3,"上海市瑛明律师事务所",,"10053","170"
4,"银信资产评估有限公司",,"30054","170"
4,"天津中联资产评估有限责任公司",,"30046","170"
1,"中国银河证券股份有限公司",,"0_1089","207"
2,"中审众环会计师事务所（特殊普通合伙）",,"20034","207"
3,"广东信达律师事务所",,"10010","207"
4,"湖北众联资产评估有限公司",,"30027","207"
1,"中国国际金融股份有限公司",,"0_1087","226"
2,"德勤华永会计师事务所（特殊普通合伙）",,"20009","226"
3,"北京市君合律师事务所",,"10020","226"
4,"北京中天华资产评估有限责任公司",,"30018","226"
1,"海通证券股份有限公司",,"0_1035","139"
2,"普华永道中天会计师事务所（特殊普通合伙）",,"20018","139"
3,"北京市金杜律师事务所",,"10009","139"
4,"中联资产评估集团有限公司",,"30060","139"
1,"东方花旗证券有限公司",,"0_1016","198"
2,"立信会计师事务所（特殊普通合伙）",,"20015","198"
3,"北京市嘉源律师事务所",,"10032","198"
4,"上海立信资产评估有限公司",,"30039","198"
1,"平安证券股份有限公司",,"0_1061","208"
2,"大华会计师事务所（特殊普通合伙）",,"20007","208"
3,"北京德恒律师事务所",,"10003","208"
1,"国金证券股份有限公司",,"0_1028","187"
2,"天健会计师事务所（特殊普通合伙）",,"20024","187"
3,"国浩律师（深圳）事务所",,"11421","187"
4,"沃克森（北京）国际资产评估有限公司",,"30051","187"
1,"西部证券股份有限公司",,"0_1075","199"
2,"天职国际会计师事务所（特殊普通合伙）",,"20025","199"
3,"湖南启元律师事务所",,"10018","199"
4,"沃克森（北京）国际资产评估有限公司",,"30051","199"
1,"兴业证券股份有限公司",,"0_1081","203"
2,"天健会计师事务所（特殊普通合伙）",,"20024","203"
3,"北京市天元律师事务所",,"10014","203"
4,"万隆(上海)资产评估有限公司",,"30050","203"
1,"国信证券股份有限公司",,"0_1033","201"
2,"天职国际会计师事务所（特殊普通合伙）",,"20025","201"
3,"国信信扬律师事务所",,"10034","201"
4,"沃克森（北京）国际资产评估有限公司",,"30051","201"
1,"中信建投证券股份有限公司",,"0_1095","34"
2,"致同会计师事务所（特殊普通合伙）",,"20029","34"
3,"广东恒益律师事务所",,"10359","34"
4,"厦门市大学资产评估土地房地产估价有限责任公司",,"30052","34"
1,"中国国际金融股份有限公司",,"0_1087","193"
2,"天职国际会计师事务所（特殊普通合伙）",,"20025","193"
3,"北京市环球律师事务所",,"10061","193"
1,"中信证券股份有限公司",,"0_1096","42"
2,"普华永道中天会计师事务所（特殊普通合伙）",,"20018","42"
3,"北京市中伦律师事务所",,"10006","42"
4,"中铭国际资产评估（北京）有限责任公司",,"30061","42"
1,"中国国际金融股份有限公司",,"0_1087","209"
1,"中信建投证券股份有限公司",,"0_1095","91"
2,"天衡会计师事务所（特殊普通合伙）",,"20023","91"
3,"北京国枫律师事务所",,"10008","91"
4,"北京天健兴业资产评估有限公司",,"30007","91"
2,"安永华明会计师事务所（特殊普通合伙）",,"20001","209"
3,"北京市君合律师事务所",,"10020","209"
1,"国泰君安证券股份有限公司",,"0_1032","125"
2,"大信会计师事务所（特殊普通合伙）",,"20008","125"
3,"北京市中伦律师事务所",,"10006","125"
1,"中国国际金融股份有限公司",,"0_1087","242"
2,"大信会计师事务所（特殊普通合伙）",,"20008","242"
3,"北京德和衡律师事务所",,"10037","242"
4,"北京中同华资产评估有限公司",,"30019","242"
1,"中信证券股份有限公司",,"0_1096","185"
2,"天健会计师事务所（特殊普通合伙）",,"20024","185"
3,"北京市中伦律师事务所",,"10006","185"
4,"中联资产评估集团有限公司",,"30060","185"
1,"广发证券股份有限公司",,"0_1024","176"
2,"立信会计师事务所（特殊普通合伙）",,"20015","176"
3,"北京市中伦律师事务所",,"10006","176"
4,"国众联资产评估土地房地产估价有限公司",,"30026","176"
1,"光大证券股份有限公司",,"0_1023","119"
2,"信永中和会计师事务所（特殊普通合伙）",,"20027","119"
3,"北京隆安律师事务所",,"10031","119"
4,"中资资产评估有限公司",,"30066","119"
1,"兴业证券股份有限公司",,"0_1081","206"
2,"容诚会计师事务所（特殊普通合伙）",,"20012","206"
3,"北京市中瑞律师事务所",,"10157","206"
4,"福建联合中和资产评估土地房地产估价有限公司",,"30021","206"
1,"中信建投证券股份有限公司",,"0_1095","71"
2,"天健会计师事务所（特殊普通合伙）",,"20024","71"
3,"安徽天禾律师事务所",,"10019","71"
4,"坤元资产评估有限公司",,"30032","71"
1,"华创证券有限责任公司",,"0_1041","146"
2,"立信会计师事务所（特殊普通合伙）",,"20015","146"
3,"北京德恒律师事务所",,"10003","146"
4,"国众联资产评估土地房地产估价有限公司",,"30026","146"
1,"中国国际金融股份有限公司",,"0_1087","179"
2,"信永中和会计师事务所（特殊普通合伙）",,"20027","179"
3,"北京市君合律师事务所",,"10020","179"
4,"中和资产评估有限公司",,"30057","179"
1,"光大证券股份有限公司",,"0_1023","158"
2,"立信会计师事务所（特殊普通合伙）",,"20015","158"
3,"国浩律师（杭州）事务所",,"11419","158"
4,"天津中联资产评估有限责任公司",,"30046","158"
1,"中国国际金融股份有限公司",,"0_1087","40"
2,"立信会计师事务所（特殊普通合伙）",,"20015","40"
3,"北京市君合律师事务所",,"10020","40"
4,"上海申威资产评估有限公司",,"30040","40"
1,"民生证券股份有限公司",,"0_1058","145"
2,"天健会计师事务所（特殊普通合伙）",,"20024","145"
3,"广东广信君达律师事务所",,"10045","145"
4,"广东中广信资产评估有限公司",,"30024","145"
1,"中国国际金融股份有限公司",,"0_1087","73"
2,"天健会计师事务所（特殊普通合伙）",,"20024","73"
3,"北京市金杜律师事务所",,"10009","73"
4,"开元资产评估有限公司",,"30031","73"
1,"国金证券股份有限公司",,"0_1028","17"
2,"致同会计师事务所（特殊普通合伙）",,"20029","17"
3,"国浩律师（深圳）事务所",,"11421","17"
1,"广发证券股份有限公司",,"0_1024","124"
2,"中天运会计师事务所（特殊普通合伙）",,"20035","124"
3,"江苏世纪同仁律师事务所",,"313200007205822566","124"
4,"沃克森（北京）国际资产评估有限公司",,"30051","124"
1,"光大证券股份有限公司",,"0_1023","175"
2,"立信会计师事务所（特殊普通合伙）",,"20015","175"
3,"北京市炜衡律师事务所",,"10029","175"
4,"天津中联资产评估有限责任公司",,"30046","175"
1,"首创证券有限责任公司",,"0_1068","143"
2,"致同会计师事务所（特殊普通合伙）",,"20029","143"
3,"北京市君合律师事务所",,"10020","143"
1,"中泰证券股份有限公司",,"0_1093","202"
2,"天健会计师事务所（特殊普通合伙）",,"20024","202"
3,"北京观韬中茂律师事务所",,"10028","202"
4,"湖北众联资产评估有限公司",,"30027","202"
1,"招商证券股份有限公司",,"0_1084","183"
2,"立信会计师事务所（特殊普通合伙）",,"20015","183"
3,"北京市竞天公诚律师事务所",,"10012","183"
4,"北京中同华资产评估有限公司",,"30019","183"
1,"中国民族证券有限责任公司",,"0_1088","76"
2,"瑞华会计师事务所（特殊普通合伙）",,"20019","76"
3,"北京德恒律师事务所",,"10003","76"
4,"北京中企华资产评估有限责任公司",,"30015","76"
1,"中信建投证券股份有限公司",,"0_1095","108"
2,"立信会计师事务所（特殊普通合伙）",,"20015","108"
3,"广东信达律师事务所",,"10010","108"
4,"广东联信资产评估土地房地产估价有限公司",,"30023","108"
1,"华泰联合证券有限责任公司",,"0_1047","127"
2,"立信会计师事务所（特殊普通合伙）",,"20015","127"
3,"国浩律师（上海）事务所",,"11420","127"
1,"光大证券股份有限公司",,"0_1023","159"
2,"天健会计师事务所（特殊普通合伙）",,"20024","159"
3,"北京市天元律师事务所",,"10014","159"
4,"中瑞世联资产评估（北京）有限公司",,"30062","159"
4,"北京国融兴华资产评估有限责任公司",,"30003","127"
1,"中国国际金融股份有限公司",,"0_1087","59"
2,"立信会计师事务所（特殊普通合伙）",,"20015","59"
3,"国浩律师（上海）事务所",,"11420","59"
4,"上海立信资产评估有限公司",,"30039","59"
1,"国泰君安证券股份有限公司",,"0_1032","137"
2,"立信会计师事务所（特殊普通合伙）",,"20015","137"
3,"北京市中伦律师事务所",,"10006","137"
1,"招商证券股份有限公司",,"0_1084","10"
2,"安永华明会计师事务所（特殊普通合伙）",,"20001","10"
3,"北京市中伦律师事务所",,"10006","10"
4,"北京中天华资产评估有限责任公司",,"30018","10"
1,"招商证券股份有限公司",,"0_1084","106"
2,"中审众环会计师事务所（特殊普通合伙）",,"20034","106"
3,"北京国枫律师事务所",,"10008","106"
4,"中铭国际资产评估（北京）有限责任公司",,"30061","106"
1,"中信证券股份有限公司",,"0_1096","58"
2,"天健会计师事务所（特殊普通合伙）",,"20024","58"
3,"浙江天册律师事务所",,"10017","58"
4,"坤元资产评估有限公司",,"30032","58"
1,"国信证券股份有限公司",,"0_1033","238"
2,"容诚会计师事务所（特殊普通合伙）",,"20012","238"
3,"北京市中伦律师事务所",,"10006","238"
4,"同致信德（北京）资产评估有限公司",,"30048","238"
1,"广发证券股份有限公司",,"0_1024","191"
2,"天健会计师事务所（特殊普通合伙）",,"20024","191"
3,"北京市中伦律师事务所",,"10006","191"
4,"广东中广信资产评估有限公司",,"30024","191"
4,"中联国际评估咨询有限公司",,"30025","191"
1,"申万宏源证券承销保荐有限责任公司",,"0_1066","129"
2,"立信会计师事务所（特殊普通合伙）",,"20015","129"
